Cycle,Water_Pressure_Bar,Motor_Temperature_C,Battery_Voltage_V,Propulsion_RPM,Sonar_Signal_Strength_dB,Internal_Vibration_mm_s,RUL
236,103.16959511159006,59.917350416332205,24.730764119066524,3028.421973183162,64.1027016774611,0.07068226041505823,0.0
237,89.87428706671196,60.03310244222932,24.014273067836434,3151.1165959792797,77.17543699611117,0.03602194521575703,0.0
238,100.93227157384713,53.33923527487602,23.046060580603356,2811.7615997996563,68.26348855521078,0.06202576505225228,0.0
239,96.69106767615806,56.706949237555826,23.59296368707322,3027.7065712171625,77.26637738021272,0.05179914369546417,0.0
240,104.26216667398111,59.88518986938561,24.686318456956702,3140.6873306265984,69.60884670470742,0.05837830535229481,0.0
241,96.0373963078365,53.86261677703754,24.105894453115233,3001.8748982860875,60.790511135210714,0.04898005283364068,0.0
242,99.4263177926655,54.389258919692914,24.584412980472486,3430.260458350015,74.4603379986586,0.04157567369873674,0.0
243,102.52493639490228,53.25495725815407,25.976440584515487,2749.7101111682705,67.05053841122196,0.05750872779401332,0.0
244,104.32877597085061,51.9557298079214,22.43575838828895,3158.809279482582,73.49344406758522,0.05654431027105621,0.0
245,93.99851796472112,53.05216736480198,25.617212574968622,2974.0797393905304,70.12605433770041,0.05972056965739722,0.0
246,98.32749382079525,51.32817919971323,24.104355937523213,3115.788023225501,62.28440886028565,0.04986695364621365,0.0
247,97.62527344419522,55.10225040477768,23.10121595167687,3066.1960727548867,70.82147382685285,0.04400177976680151,0.0
248,96.73335383713145,52.69008030682407,22.669686374261012,2890.0265704335006,80.981115710764,0.03441213004976158,0.0
249,108.82727120140548,55.70135773537224,23.810879609222965,3034.349458868901,72.4649322925723,0.058193732681394064,0.0
250,102.02490855480478,50.332313061389115,24.92165011192446,2721.314782290257,69.71241123497269,0.054238894824439866,0.0
251,93.69558022832477,55.99264069664337,23.872450879622466,3090.487125085709,75.37671700978449,0.04034217367136041,0.0
252,104.58930973527389,57.500586884826774,25.511154930247347,3044.7237698985787,71.05334232601555,0.04461426326703376,0.0
253,110.61078098506317,49.01879307228563,22.54882430994844,3095.7990252964655,71.04767115131398,0.0453324118804856,0.0
254,105.16232630275573,56.12216970954272,23.987911052153944,3158.7177487630724,64.54187413920448,0.03517015568017582,0.0
255,92.40315017022994,58.68300697741988,22.74760655558688,3055.142976031457,71.16924012894799,0.04182317603394867,0.0
256,97.57882963566874,51.37107694392638,24.36363188262497,3022.2134129697415,75.17721708208472,0.03866169643193646,0.0
257,106.33455574593312,60.01771716051311,24.8868873900973,2867.839749500806,65.81968923949988,0.045875209881120635,0.0
258,96.4616526719061,56.25705702809814,23.579238206318948,2893.1668854526424,77.12247910623474,0.04261302501670437,0.0
259,102.21909714073114,52.88496443272477,21.395786143372867,3178.0101930265996,69.54146987927437,0.033729950791332515,0.0
260,103.87317026714669,54.832692767026884,24.198948146796493,3215.450310855897,65.5611524423073,0.07022590230569481,0.0
261,95.36534764210958,56.674980737565164,24.43673855173351,2964.283434553192,74.98816038460123,0.06252540731029231,0.0
262,99.702373219691,55.22801617423723,24.404294754961697,3006.9004120879913,68.56602882130865,0.042209805784800145,0.0
263,83.79366329965464,56.616267977339106,25.235782191822153,2864.3078437509353,73.79757443743054,0.0527242139665361,0.0
264,94.87806179332856,52.2379792207619,22.928946320350953,3175.9135267901165,68.54120683870731,0.05417465089821295,0.0
265,98.7371592430342,55.508082472108235,24.680216105450448,3099.812523553767,69.70086928235048,0.06191085854773477,0.0
266,93.76108409017576,50.75885650928506,25.192507512477974,3291.1826154695623,72.46780102167146,0.04181394973339922,0.0
267,108.16205651965818,54.6663218159539,22.221412415993484,2868.251538423039,71.45448528795004,0.06092106783982426,0.0
268,92.84929311019684,52.288277075605635,24.319651825918978,2943.2988151472673,60.022341097741304,0.04452094695793065,0.0
269,97.79977756651508,52.7934101722307,23.495820168992328,3034.716888378836,64.39378129952804,0.03664137595831387,0.0
270,100.65370288643045,58.70827952563131,23.918477326898355,3096.9734306588657,74.64704992395407,0.05724136559314497,0.0
271,107.20636644533057,58.27393036178281,24.347676483538336,2967.6498543678554,69.33931705549226,0.06290758424122428,0.0
272,92.82068924410281,56.827414362721534,23.51277143588645,2869.055836431945,67.3813434861429,0.07587908973530685,0.0
273,105.8158187607748,51.72306170598226,23.324291920838387,3132.2111293385356,63.20712992371263,0.038002747349097865,0.0
274,100.05116530509794,54.05077465091559,24.034152417488023,3108.170304381837,64.60131839362076,0.05698919685080789,0.0
275,95.09245674476024,58.63929309993755,22.912754061137196,2862.5588849154415,59.89100680019026,0.04590198756206467,0.0
276,102.31051737131635,55.42515074091971,22.914174871114813,3203.316420165824,69.49359640649233,0.057833587105240315,0.0
277,100.99529847786735,61.957988619945084,24.679373282956504,3175.5298063794908,67.00781209709477,0.035295104487687495,0.0
278,96.99891561420603,56.17995351818312,22.851205964841345,3020.144474587169,65.16706054507343,0.03737230224301436,0.0
279,100.3490104249501,55.5761473494701,24.66631250090921,3011.9396793564056,69.65938287416023,0.04224125176833517,0.0
280,98.0734320156912,54.0726506073925,24.46259129285395,3083.108665667386,71.8198531542637,0.05078964045668085,0.0
281,100.56758672625624,55.400622714346845,22.274193271209402,2870.744539461561,80.46598966104972,0.04358918733461645,0.0
282,103.31065337260523,54.542590490858366,23.322435347664346,3004.504721874612,62.440582902183934,0.0565905434391342,0.0
283,107.93008408072676,57.124326030065774,25.19410940304737,2677.142468308623,75.79690521650261,0.06026894618257915,0.0
284,93.81092250586576,57.87010695038375,23.01883446886032,3131.46834682544,74.86550780507537,0.05599577541245356,0.0
285,110.66516687328134,52.64203161847615,23.535595737690613,2765.776016633721,66.1045363031165,0.06618787639660868,0.0
286,90.23956100238749,51.006301139326666,24.462060893251895,3225.51297426435,71.01617977293016,0.054158266294553434,0.0
287,99.24107452482208,49.49138388069011,24.783390509282597,2950.4819859050326,67.71183375331192,0.03783103289659833,0.0
288,102.94158603242288,56.52397398073763,23.748461113955504,2968.2499527103237,70.92844290209369,0.06363376513538341,0.0
289,101.40495933867517,51.68990018147838,23.40248980530836,2905.8399140873244,77.54565506702275,0.043948437643940026,0.0
290,96.88650240089703,48.54132822114255,25.422369861698506,2956.7941689116888,73.02803116315657,0.0591041849968557,0.0
291,98.95938874821363,56.16573581359289,25.73889966379758,3212.7797017722055,72.54304186616721,0.06573734216555106,0.0
292,97.53499532670584,62.47899855229837,24.978858050781795,2626.828701519738,67.84845340022679,0.054566880107304,0.0
293,97.05317621527894,54.98178726538032,24.085318142565026,3191.5448079132284,62.57971667537832,0.035038411868353506,0.0
294,104.24801048510513,57.51547232335493,23.191734278359075,3050.7035221652563,68.95765894729796,0.04081787833490209,0.0
295,101.78507742982524,55.2454880756427,23.169555593443434,2818.9467528214177,76.03304077431957,0.06322744466885136,0.0
296,96.53545202369673,54.70333104042657,24.522514105265756,2838.7031410426143,62.36416071705176,0.04830877314357184,0.0
297,104.49799937716625,57.75722944896331,24.418398220888683,3251.4589540812303,64.72455315911652,0.05079573534942166,0.0
298,101.53649760438304,54.12917636743405,25.401598592946428,2858.1739680085902,70.63133868117033,0.0575882441616361,0.0
299,104.06431059419481,55.80217694221571,24.65045009253614,2826.997423410606,65.07672607576369,0.05696322862080324,0.0
300,103.14814420961807,55.96509341858804,22.49691969824018,3170.5971813547094,66.03738276442394,0.05278799812385461,0.0
301,95.85502494538964,52.995728639070855,25.05194761772292,3050.7829314428873,67.88200709135911,0.04791331628779535,0.0
302,97.19909479901516,57.97612704860957,23.001939372685587,2859.31116351954,63.17191297904925,0.04687331554267643,0.0
303,103.7364680256163,54.475120729913776,23.61602872804765,3032.493746310693,65.12939076891816,0.05857898825291343,0.0
304,103.05185132716733,52.73276452152147,24.250200206251694,2846.1370974539586,73.51713958393654,0.05553569531067794,0.0
305,99.89549203017926,56.609529530711214,25.995667489783965,3165.1232097633906,63.46315108884518,0.047426999993822105,0.0
306,100.58663691654391,52.304596054626884,27.10991855600536,3159.20564473097,62.01063932752581,0.06082112312993141,0.0
307,106.38832447894212,55.084543472107384,24.606723059136183,3079.8009298232914,66.84987510233053,0.04870965884870217,0.0
308,97.04214305582084,54.97264301006739,23.816803381279612,3054.2491591870526,73.65977751254923,0.04148337825665607,0.0
309,102.7354869058502,58.257686697494734,24.53450564848055,3264.178218730106,69.01539096001555,0.042410293010966556,0.0
310,98.98903673783053,56.424094698639855,24.887655425873835,2999.952949108234,67.67709460942191,0.04021259163690234,0.0
311,98.9115939838639,54.92491912376457,23.679332374442808,2822.71888118688,70.22179398757804,0.04727589983396313,0.0
312,105.49388425993595,57.45329889760086,25.795211355912322,3067.421086924846,61.27146283570174,0.06233724278336193,0.0
313,104.12708174494014,59.17062264705194,24.230070759191403,3312.907057430567,72.47352826887516,0.041949048189694915,0.0
314,104.06754818000319,56.67343091905558,24.497743089091394,2847.786076022122,71.91717515701822,0.051884757610181034,0.0
315,106.52739403577165,55.031057859530144,24.665924252054463,2945.7805849959022,67.9534576295214,0.04343310654372587,0.0
316,100.1050192081638,51.06449130294952,24.421586610614455,3062.4669057152178,75.02962255898208,0.047396909587285624,0.0
317,103.40976485647482,51.80465901077388,24.83894050046961,2991.914272649139,64.3625195052348,0.03489958788014748,0.0
318,98.44866621703272,54.084325886936,23.38274681345308,2852.654462943403,75.63954496626785,0.04779461770843463,0.0
319,101.62083176244221,53.17146339352215,23.44169824605397,3168.278678434571,70.77246832797626,0.04806294620195038,0.0
320,99.34928472816158,54.43908609104366,22.899845767028307,3348.006108302589,68.31723705060914,0.055402879440356954,0.0
321,100.48497982496359,55.16994977469132,24.439501230620227,3029.419718853586,69.90063182315845,0.05223280913255371,0.0
322,102.97578512718457,56.58907826307019,24.778936503512114,2864.3897565396,69.46367617094529,0.03801607875047955,0.0
323,95.90889658383264,54.788503665822724,24.457772866151885,2767.655921241979,76.10141448208859,0.06084198244043543,0.0
324,110.4619363784273,56.459504931478605,25.674492433347538,3038.696397183177,64.61660436264494,0.05210303040221995,0.0
325,94.96991309250149,55.19342324443036,23.994403981170954,3165.5816014974384,66.187403804267,0.05198393517177487,0.0
326,93.92905693606134,49.07360030093839,24.668741655592513,3071.275161974307,75.1815144603624,0.04990817646614861,0.0
327,105.79055436750033,52.18199381854374,22.908299123860687,2999.639423862172,67.0223253240807,0.04482242552777781,0.0
328,103.95831346981468,54.56773733283515,23.6129002975256,2911.609252231604,74.50266538665795,0.05217802339748726,0.0
329,103.12059908526078,51.370915771476675,24.695537757565777,2836.1754550922865,78.49717991504355,0.05475588435928583,0.0
330,103.1417275463214,56.799786189988616,24.849102110743143,3125.2126989487324,67.99102486529183,0.032531043086544455,0.0
331,99.93876613576543,59.59225249703109,23.70603305233582,3137.065743207838,73.40681163287653,0.044612391626539044,0.0
332,95.51372814257084,58.65628555509195,23.928400748141932,2768.14053199639,64.23153859330071,0.04745053029596411,0.0
333,100.37902279096863,54.359671387209374,22.48212625331919,3238.4758467271026,73.77366649033905,0.052561706056942784,0.0
334,96.61419144243945,59.47217841054986,23.642970799193392,3086.1106831341003,70.99711992993383,0.06193311005927126,0.0
335,104.87559866708875,55.44600237160633,24.890383163519786,3209.939196771869,72.36519141080107,0.04228259185403218,0.0
336,99.2647130924893,53.988742086645885,24.575205016106565,2798.6808377272328,66.77213963982302,0.045020381531821585,0.0
337,95.87251401603744,53.15979200937718,24.50066572138121,2795.126376687684,61.69458292216414,0.0448746588935345,0.0
338,98.39307079173503,54.092590940535615,24.04977368718096,2977.6546035349056,72.51626032374753,0.04198472409895459,0.0
339,102.06465727137812,53.835469544376316,24.007063158628178,3075.417664034279,59.682984237602724,0.04652813504887738,0.0
340,97.18137723598012,55.511248667126466,23.339678860526554,3269.4541234390445,68.41324753878733,0.057708022199879715,0.0
341,95.88889802216784,55.481721943149594,24.698828420202535,3105.91183707227,74.70590933209985,0.03946164504635655,0.0
342,101.21843605745956,55.009138060460245,24.42097294438939,2963.597808478195,70.95948867936518,0.05427814395152904,0.0
343,101.22483285554361,56.31081450923905,24.4920188479928,2846.0446188501164,79.74171322394906,0.032980977699816644,0.0
344,97.46528412314436,58.57193882435902,23.47396515733242,3184.5000859078727,75.12554576290887,0.044386620035577945,0.0
345,97.64480847190839,57.84866240632397,21.846657080128757,2855.294186137393,66.73050805837212,0.04670510699782014,0.0
346,101.16024968678818,50.545306094650286,25.097152711753697,3244.2702832158484,70.13656689925719,0.06674859672914066,0.0
347,92.75957829251338,47.338236595294134,23.521162543991597,2957.3423025590237,69.76314648727782,0.04725197695247312,0.0
348,92.96268112811723,57.80295973371782,23.13722423595688,3238.5873108926776,62.08911618326936,0.02798756526549082,0.0
349,96.40777889373783,50.899363904753734,24.693478911913992,3101.8396935088917,65.29800541757824,0.030011110931387502,0.0
350,98.93276424144076,54.32570379432195,23.60798736008087,2979.4506765836313,67.1961954651007,0.05034029586346681,0.0
351,101.55453782799002,51.48966092182192,25.059936384046622,2922.090544226081,59.81889748572031,0.05613770855789909,0.0
352,107.37678108474776,49.59405868725994,24.617005949576697,2948.863818398088,70.23746734125821,0.05375455857627253,0.0
353,104.2882981160101,56.62438818461436,24.683569323200476,3064.2475038562857,68.7546407767348,0.05167570105800991,0.0
354,99.20030735018287,57.27746548090794,22.634044288799466,3011.5734744326573,61.63553049344213,0.06162259597505667,0.0
355,99.90491896048655,53.270468797819845,25.2119439853864,2910.9282887896943,72.02106432638666,0.044604087792628686,0.0
356,94.98735317681096,47.22687312356527,24.261250531233856,2975.1552884523553,73.5793637234548,0.05894910556026826,0.0
357,99.90743432003805,53.36126665524255,23.630722860753796,3011.7865544578726,71.13517239432444,0.03367985114973583,0.0
358,98.5567068053993,56.17541201620764,24.143388467342252,2680.689885837778,68.37965912395515,0.04095052167061934,0.0
359,101.61359280169044,50.56326529367762,22.22376476710168,3068.725217218305,72.95721075875927,0.031929586050681844,0.0
360,95.86384528223839,55.550079759337464,24.40865281148067,2853.041816292479,73.40110180238345,0.04725154699330208,0.0
361,102.59673257120586,54.95407045248101,22.97062849181793,2827.0001395191384,71.53701784859844,0.049537387827336576,0.0
362,107.66369456501289,56.737874498803265,22.647329714156466,2746.8983479333933,65.8769387478262,0.0511410149222652,0.0
363,99.45619925771571,55.35874110524246,22.47764081378211,2730.9161253198163,71.38300382755591,0.05061883352887135,0.0
364,102.0085586104947,52.08079317735533,25.112688374989926,2796.682874533157,75.9774032541274,0.04072446669188272,0.0
365,103.45071995855557,58.589714504993474,23.37073660630721,2893.6468563554263,67.01685470694134,0.04809759155586785,0.0
366,97.99389764057082,54.52441128091909,25.533727709916498,3292.9888706289853,80.48969669566216,0.035025533313942515,0.0
367,101.12046240905208,54.918086381470204,23.464198536947702,2921.1180486157195,67.37184533007307,0.06363228975132251,0.0
368,100.06296200390898,52.20019612278041,22.292642042407053,3026.6625159402047,70.16203506670068,0.046963739271019996,0.0
369,100.48838049274416,53.67015324642547,22.88347556005134,3060.0722079759494,66.63757201996832,0.04511113880956309,0.0
370,96.13495108072267,52.345591857919295,25.23581162000694,3019.6597779323774,71.1163541796013,0.06588940328444083,0.0
371,100.12255087129472,54.48116182022973,23.844101822063333,2988.383480891101,61.28889153682363,0.03757753466450771,0.0
372,102.48999145622724,60.13512544042703,23.4517127035094,2820.7059354601133,67.26979100591639,0.038744128859680316,0.0
373,107.2557180389752,50.88429657120593,24.160018225852788,3217.6391322418817,64.53939399825717,0.03903779675131435,0.0
374,104.79635413042604,50.159315806369776,24.501782736167545,3271.0794965456826,70.67669173946146,0.049321286183005186,0.0
375,110.76591228755778,59.41351098248083,25.11739881590246,2747.601195881597,74.97223687754453,0.054316316296375976,0.0
376,96.16326218555976,54.3720289685444,25.448499229892928,2846.395711367043,73.23003093557276,0.05739675468117834,0.0
377,104.36160318360339,52.99278178402025,23.640231354210915,2958.028448643449,58.14170319570554,0.07571995317494969,0.0
378,100.91671002869175,58.11971406218823,22.67395231391796,2855.3193307634715,80.2103482646394,0.027505675457992363,0.0
379,110.94901466608836,53.183153380789406,23.586534838876723,3075.89483301838,71.47639970310435,0.056087355891244174,0.0
380,95.95850857322424,60.47802914064081,24.260280506582887,2890.759169639008,66.11750429753499,0.04442869427427769,0.0
381,95.80139078909612,57.03377761401781,23.036241073789387,3324.7584101709904,70.7856395949547,0.04413584851111227,0.0
382,97.0030367727799,53.53626577556289,23.042849085104958,3178.5822891515395,70.88094911251346,0.04380227871746123,0.0
383,89.38052137845096,61.47192463979651,24.343787881549886,3031.8861045948324,66.66575641524219,0.04091230329192027,0.0
384,97.3712248915962,53.182855230989986,23.95134764842955,3154.0479394979598,70.98958333671038,0.06684524834603452,0.0
385,96.20433669223151,57.22628611602792,24.032796995411587,3165.8850636535963,66.96263856189846,0.05842297327013903,0.0
386,100.75196893238103,55.897877741219475,23.24150466529993,2915.4078767912633,67.97819003654989,0.05023195978557375,0.0
387,101.70877987888579,58.905223868196394,23.769599285794232,2877.5674133187053,66.56860432122458,0.06351015752487,0.0
388,109.38085419607943,59.68453359018056,23.075766855731697,3011.721459445447,62.836643551301734,0.03487471034701124,0.0
389,104.75211919093024,55.0960124471973,24.890198411124786,3129.245418674692,70.72918235107691,0.03669294868669074,0.0
390,97.11548172168798,52.73974638896145,25.03524933472375,3020.859059798013,72.92649718258168,0.028220322678053123,0.0
391,95.50792664325822,56.37991642881735,22.153812137761907,2763.4505276713503,72.57441798038187,0.04300585459876713,0.0
392,102.45959585753253,52.96685389074368,23.07048913980759,2879.5763334073736,74.09962626317618,0.051616985267047534,0.0
393,93.3988339648968,61.04016174257987,22.503470744909922,2988.9040704608433,71.62170105007434,0.05102858577932334,0.0
394,109.15729382927177,55.40960599324821,23.3499760655931,2988.6501593511252,67.33637250891549,0.051493419110598806,0.0
395,105.89720060360644,53.90403534606367,23.91656203020964,3295.8813265184713,74.19831932215594,0.03588943168933918,0.0
396,97.65412173947648,55.554040917594726,22.55035478030147,2792.1018086401505,63.21241230079033,0.05803154742614022,0.0
397,91.43432735454562,50.95862113141091,23.078140186874688,3075.8383862753813,65.4966430874376,0.052396275182389984,0.0
398,106.76936187082707,52.085157884468046,22.996042627918502,3223.3669662492434,65.17899964288378,0.05733054281465999,0.0
399,99.42730077373692,58.601241723833276,24.207267329398945,3340.7174618134195,75.40028029569655,0.031072378224099483,0.0
400,106.1890815598673,53.029317163085814,24.06934433703625,2939.340386522406,74.71394257070038,0.053114908587977905,0.0
401,92.02786170602816,51.859267051954184,23.278262446662747,3073.71441790803,72.43652618522498,0.03812234760082473,0.0
402,97.00312488523113,56.60995825758186,24.1768208721394,3085.464053579797,75.35964932605899,0.046026767474486384,0.0
403,100.02621849859092,58.55711246398899,23.453319915412735,3029.3222597329936,65.60358608794006,0.05534364898636383,0.0
404,100.2349029688237,57.1568599319952,23.728344889673945,2985.173219814104,71.7429755993049,0.050910936062559135,0.0
405,97.74967264260378,57.988143057417446,25.673452090298536,3065.3963084250067,69.37412785808418,0.04148460020220682,0.0
406,103.11424966173749,52.729614734291616,25.34046105179035,2620.163087217047,74.23441051942457,0.05006273156184419,0.0
407,94.66189785308703,50.73456799977447,22.700418763072403,3102.3104235093947,69.42387883723902,0.034684646847563574,0.0
408,99.28810257489353,59.50400095586646,24.829732417879175,3018.926685549295,68.0752855579496,0.06150267395898296,0.0
409,100.60147815855949,54.03196048347359,24.81139655449159,2966.6287654832604,72.70454259280496,0.04794715980503749,0.0
410,102.57219417029374,54.24750095063486,22.851736711247383,3307.029329357934,74.38084583595617,0.06118549944255326,0.0
411,103.55807439044445,58.984582425547174,24.81877764375486,2898.7598971814173,66.65827402576599,0.044734683129039575,0.0
412,94.37678954081065,56.66869002820198,25.537931918412554,2939.5386016402454,69.69462164323812,0.044764240115934176,0.0
413,92.32942914632189,56.36766331624482,22.877455193755587,3298.73299533071,64.70779683179174,0.04235813213362154,0.0
414,106.38838410949255,61.49500703470325,23.082497178985736,2875.1908042725213,57.5096949125353,0.05876173931693075,0.0
415,101.66157005989795,53.06944530885957,25.017661466843503,2917.482707559519,71.00229815706865,0.042905688426715244,0.0
416,96.25756731721724,57.783520384243715,24.27149531082565,2977.9461864853724,73.04452678127316,0.05644595432415177,0.0
417,107.75575987761262,55.171039374691254,24.551476275239523,3126.1101723194324,71.31033404543362,0.0461754760233071,0.0
418,100.57837317146429,55.80577683658977,24.340589216400495,3031.170376102997,60.25219141122817,0.030240367001083807,0.0
419,105.89648592031914,59.58540527923759,24.390695920928145,2806.106197927161,68.24575284961763,0.04429685932213534,0.0
420,100.33759240705055,56.52350726886887,22.67352787168892,2920.1747155309217,58.908261199744594,0.038208917856371524,0.0
421,110.30373962440993,56.6148882371489,25.04731770662145,2908.896835018168,76.84850553827093,0.050339027236823375,0.0
422,108.77670421221602,58.217522011929404,25.169589992427774,2988.4168432165434,64.56972708940957,0.0380959226432551,0.0
423,98.75517925760464,53.905141811371344,23.770609255931973,3063.8765487944743,76.27701804729948,0.05925975100714617,0.0
424,104.85785475477178,52.48237099798298,23.95652305018614,3062.730863383196,74.72934821842072,0.04908924139646973,0.0
425,103.22687974792574,51.8655724179369,22.468892497444276,2733.59823689274,65.49704823731969,0.04822404005241261,0.0
426,106.84315778766174,49.10093023187199,24.514254756017834,3159.5911481341286,64.33607524366127,0.056558921377875826,0.0
427,95.17538269709948,61.16862138982097,24.572057441714144,3037.8853268994935,71.75185108193169,0.059639069340758626,0.0
428,103.43025729999219,51.690374902834954,23.93780898300069,3207.679807139086,65.77837981408464,0.049799012482303485,0.0
429,105.29212243424794,54.336239129242685,25.124353359870504,3066.629749093601,70.51242321079104,0.0422879970045071,0.0
430,91.20630256788442,54.169560100333236,23.66592276902006,3165.1984436603643,67.58586204596541,0.03226030383887871,0.0
431,94.08370743667112,55.9222200934273,24.564605925893602,3069.981796717519,61.09420792767183,0.0431395024296482,0.0
432,89.8038391111995,57.44721163761789,22.980335661307883,3201.933863430412,58.84765990437771,0.04382787753352039,0.0
433,98.65296582777721,57.58142046507923,23.976447849125762,3078.337595402667,71.13342124247299,0.05107057452992297,0.0
434,103.58771127897981,53.25076768429319,23.825645742097166,2985.3127130335643,67.19221126834687,0.04654853118861973,0.0
435,107.51178526048014,54.49863485864076,24.22530792204094,3340.865208067032,67.23455091542934,0.056879329720514286,0.0
436,100.37047390209888,55.8477398514649,23.63047307116664,3133.3555683419836,73.47931919546893,0.04387016728729311,0.0
437,108.14307772785646,54.25392662144936,23.868527404328333,3086.061663150662,75.86721138316223,0.049429588331470584,0.0
438,93.09949270892554,59.82203672805998,24.826047171441505,2808.5543375192497,68.63727639319096,0.061839874431968894,0.0
439,91.48308780322422,56.47292485491475,23.56323576276178,2806.7538573804695,68.29700646545069,0.05341825213954967,0.0
440,99.72226150551691,57.20463335814945,22.39342289926132,3043.907322321278,72.50071516556942,0.04939962458311436,0.0
441,101.92032724469654,56.98864380600224,25.74958390420542,3021.8281796652363,63.21532215150212,0.04398055558064823,0.0
442,99.83652625952953,58.52042157245597,25.381454078690485,2907.8816152487525,71.11576527373849,0.043667686032850234,0.0
443,89.66278949980062,55.54306467611112,22.70773730489438,3021.147404941809,72.75942985911077,0.041493867470480526,0.0
444,99.55439980243605,51.10950415613246,24.689707805245195,3238.2940392065393,73.40115104208815,0.044589931342171006,0.0
445,93.47765249747573,56.199063855257926,23.497025229448656,3104.3103711825447,60.31623648748767,0.05755665838744315,0.0
446,103.3483627441502,53.045929318624516,24.26348721533106,2828.8487235370894,66.1932236509553,0.04778111728707732,0.0
447,101.83299123048424,53.41414995475073,24.294224129013493,2983.2736759285585,65.60868373588266,0.03650226930618769,0.0
448,95.30060106836322,56.75909205626528,23.765592199683677,2879.255027872116,70.49943477204606,0.06768169293059784,0.0
449,97.43066541331653,58.714849214300905,23.216234334413603,2941.8450125387158,72.40372289883992,0.05319965191145163,0.0
450,94.70393239055524,55.063814730208186,23.30945894768374,2937.9576501555534,77.48355203722991,0.03593056599486831,0.0
451,99.68660451363414,55.926499037796894,23.083808084518758,2928.353162609399,67.52517259815963,0.04558151072759176,0.0
452,104.77571160250619,60.10664483390571,23.168177791769555,2811.7296942039907,67.51213750845393,0.05110886382828418,0.0
453,95.07136976832228,55.72225953846571,23.932821709950645,2980.8517977722713,75.74836009439373,0.06704592093297378,0.0
454,102.52023257758923,62.80504934254118,23.28424001088925,2915.9088544729034,71.48288469265152,0.038918875417411306,0.0
455,97.3487119081378,56.69652893689463,24.682052065712618,2560.58269649966,76.33825755593986,0.05976040719355947,0.0
456,96.03563583868828,49.71771172253255,25.487246155335928,3307.9458036752494,71.44364001504918,0.06399486426972344,0.0
457,99.46484820022721,57.260024863313596,23.41994675862996,3163.315448132501,64.21441690643364,0.0437134569492543,0.0
458,94.82378838790314,56.143475154648335,24.239404500535375,2943.5548912612508,63.334358226110965,0.04722486381139767,0.0
459,97.23175347326409,58.86925826224824,24.499685110302934,3002.82285746109,62.242438754705354,0.0396369075262623,0.0
460,94.01061053705575,57.019544053809874,24.472002270919276,2824.2518479023656,73.31025917379236,0.04796538858919695,0.0
461,109.82362566458195,54.584632048048675,24.075955267916086,3254.3584316716297,75.94298411543504,0.04963410025657069,0.0
462,100.17631775985865,51.3271052911319,24.742682418359724,3284.593304215967,79.24681070693191,0.05659649998082371,0.0
463,96.50137246003708,54.372930228141925,24.482248952680656,3023.5040592369787,74.2155266616162,0.06090183471020447,0.0
464,101.0698995536711,52.4484386373721,22.762337577672703,3153.5295966278018,75.81419288767493,0.04251903935378353,0.0
465,99.43835975154585,53.25842965058583,24.869156064389273,3026.2930168400885,67.09991833673158,0.030326749357740056,0.0
466,98.89515200233389,56.76573521326183,24.887290837266743,2799.4911841686103,64.21792091628072,0.04978755220723758,0.0
467,103.07083350021712,60.00971351305422,23.236713895821417,2938.2264946554515,74.25039666208777,0.05293537529968641,0.0
468,103.78753855023652,56.184014589468944,24.0379378354476,3019.7891950157937,72.088403761197,0.05249417687685042,0.0
469,97.34749426194736,51.41235081389445,24.68332899281107,2931.817842188483,70.53722187170446,0.04673326752490956,0.0
470,97.1209087967766,56.33380800466042,23.79068618042064,2967.2020083847447,71.93685740316495,0.051247520996639345,0.0
471,98.62474151424178,58.58989445993696,25.07297804776601,2986.2900663736327,71.61592741229103,0.06515444808352248,0.0
472,88.49039417632207,53.170651287041856,26.36387249461936,2987.868225320181,76.41908429926781,0.0538173416896251,0.0
473,92.42404468900725,54.59794849998125,23.214013967365016,3007.8387735746223,76.47492792408478,0.04626631574996916,0.0
474,106.83437133722262,55.04406458418759,22.618955396846225,2840.9092400405098,72.72110176170173,0.044998021829040044,0.0
475,108.22483856750642,52.64530506075328,24.303818595604877,2892.4475776308095,74.22901436281464,0.048301476423222696,0.0
476,98.75481980221811,56.944841301531575,24.721562505126144,2807.3123601450047,72.57031276212388,0.0663673996183064,0.0
477,102.88278481527882,54.63715555417666,23.76913362615523,3146.6723324529303,67.6941513398269,0.048166992904738026,0.0
478,101.55625077271768,56.258597331721084,25.453260663321036,2684.152958723951,73.7828233745657,0.049802056554792924,0.0
479,115.3944040422762,52.3375234665937,22.661394200276753,3173.0385514975387,63.027524655703694,0.04517686429063697,0.0
480,105.59787455717289,53.687625099029766,24.692918623031613,3207.9524095894267,75.26945776147942,0.06098983357441965,0.0
481,99.36041204259617,57.167144073483314,23.394139179241108,2954.6729119526067,64.02738530116983,0.06959837254744675,0.0
482,95.22229779699788,53.8815005437247,25.719377906207296,2609.529436825905,71.42901643397366,0.05450613049431389,0.0
483,91.96776839871214,60.180891553700214,25.99251535316812,2945.8034157049065,65.77423020786921,0.05082772903785426,0.0
484,101.01731817933612,53.801091443156196,23.23334341221665,2990.372375806677,72.76694491537214,0.05036782833174235,0.0
485,96.21824627357849,55.674054177255655,23.45044286409142,2848.410267010663,69.83037387036046,0.026156932112142546,0.0
